timestamp,utilisateur,module,action,fichiers,scores,statut,message
2026-03-26 14:38:11,gael,systeme,OUVERTURE_SESSION,[],{},SUCCESS,Connexion reussie
2026-03-26 14:38:16,gael,donnees,APPLICATION_FILTRES,[],{},SUCCESS,Filtres appliques : Aucun (Toutes les donnees) (Volume restant : 661050)
2026-03-26 14:38:19,gael,infereur,LANCEMENT_DOUBLE_INFERENCE,"[""algo_corrompu.sav"", ""algo_corrompu.sav""]",{},SUCCESS,Lancement de la double inference sur les modeles .sav
2026-03-26 14:38:20,gael,infereur,ERREUR_INFERENCE,"[""algo_corrompu.sav"", ""algo_corrompu.sav""]",{},ERREUR,Fichier illisible : 'algo_corrompu.sav'. Veuillez vérifier que le fichier n'est pas corrompu.
2026-03-26 14:38:43,gael,infereur,LANCEMENT_DOUBLE_INFERENCE,"[""model_lags.sav"", ""baseline_model.sav""]",{},SUCCESS,Lancement de la double inference sur les modeles .sav
2026-03-26 14:38:51,gael,comparateur,COMPARAISON_GOLD,[],"{""Nouvel Algo"": 33.75656089827365, ""Ancien Algo"": 41.23758378210906}",SUCCESS,Comparaison reussie sur 136247 minutes communes.
2026-03-26 14:38:51,gael,rapport,GENERATION_RAPPORT_PDF,"[""model_lags.sav"", ""baseline_model.sav""]",{},SUCCESS,PDF genere pour le projet : CACABOUDIN
