timestamp,utilisateur,module,action,fichiers,scores,statut,message
2026-03-27 16:00:47,gael,systeme,OUVERTURE_SESSION,[],{},SUCCESS,Connexion reussie
2026-03-27 16:00:54,gael,donnees,APPLICATION_FILTRES,[],{},SUCCESS,Filtres appliques : Aucun (Toutes les donnees) (Volume restant : 56377)
2026-03-27 16:01:06,gael,infereur,LANCEMENT_DOUBLE_INFERENCE,"[""model_lags.sav"", ""baseline_model.sav""]",{},SUCCESS,Lancement de la double inference sur les modeles .sav
